turbine_no,flight_number,altitude_sea_level,Mach,Thrust_Resolver_Angle,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
89,137,-0.0043,0.0004,100,518.67,642.43,1589.86,1409.08,14.62,21.61,553.07,2388.15,9050.68,1.3,47.36,521.94,2388.11,8129.44,8.4346,0.03,394,2388,100,38.9,23.3642,75.93361016
89,138,-0.0023,-0.0002,100,518.67,642.32,1597.36,1411.8,14.62,21.61,553.64,2388.1,9041.26,1.3,47.49,521.31,2388.12,8125.9,8.4521,0.03,393,2388,100,38.84,23.2679,66.67511973
89,139,-0.0013,0.0004,100,518.67,642.57,1586.81,1408.81,14.62,21.61,554.31,2388.1,9054.42,1.3,47.58,521.23,2388.12,8137.42,8.4025,0.03,391,2388,100,38.93,23.3202,84.81090373
89,140,-0.0009,-0.0001,100,518.67,643.17,1587.42,1405.76,14.62,21.61,554,2388.16,9047.62,1.3,47.6,521.45,2388.11,8129.95,8.4545,0.03,393,2388,100,39.06,23.2811,66.80238326
89,141,-0.0025,0.0002,100,518.67,642.82,1591.05,1410.44,14.62,21.61,553.15,2388.14,9048.05,1.3,47.59,521.19,2388.11,8129.84,8.3927,0.03,393,2388,100,38.91,23.3277,71.48535762
89,142,-0.0043,-0.0004,100,518.67,642.62,1591.13,1407.18,14.62,21.61,553.43,2388.13,9051.31,1.3,47.63,521.81,2388.09,8123.49,8.4155,0.03,393,2388,100,38.77,23.3288,76.43801054
89,143,-0.0014,-0.0004,100,518.67,641.99,1582.83,1415.26,14.62,21.61,553.36,2388.11,9045.9,1.3,47.67,521.69,2388.1,8132.31,8.4439,0.03,393,2388,100,38.82,23.2051,66.16343286
89,144,0.004,0.0003,100,518.67,642.91,1584.28,1405.3,14.62,21.61,553.23,2388.1,9052.41,1.3,47.45,521.85,2388.14,8133.36,8.4698,0.03,395,2388,100,38.96,23.3454,61.74765919
89,145,0.0045,-0.0005,100,518.67,642.85,1587.04,1406.55,14.62,21.61,553.42,2388.11,9057.55,1.3,47.34,521.22,2388.12,8126.18,8.4355,0.03,392,2388,100,38.91,23.1258,91.45042064
89,146,0.0038,0.0002,100,518.67,642.6,1590.93,1407.81,14.62,21.61,553.19,2388.1,9047.3,1.3,47.58,521.03,2388.1,8131.54,8.4558,0.03,394,2388,100,39.15,23.4526,58.69245757
89,147,0.002,0.0004,100,518.67,643.01,1595.87,1409.71,14.62,21.61,553.62,2388.13,9049.83,1.3,47.54,521.79,2388.13,8125.9,8.4356,0.03,392,2388,100,39,23.3168,72.23406001
89,148,0.0003,-0.0006,100,518.67,642.93,1591.63,1400.58,14.62,21.61,553.13,2388.1,9045.62,1.3,47.66,521.97,2388.09,8131.29,8.421,0.03,392,2388,100,38.76,23.2736,70.74122496
89,149,0.0027,0.0001,100,518.67,642.38,1592.41,1403.44,14.62,21.61,553.16,2388.14,9053.16,1.3,47.58,521.92,2388.12,8126.91,8.4347,0.03,393,2388,100,39,23.2925,70.97675539
89,150,0.0005,-0.0002,100,518.67,642.89,1582.76,1409.32,14.62,21.61,553.88,2388.12,9045.08,1.3,47.72,521.07,2388.13,8135.69,8.4401,0.03,391,2388,100,38.89,23.3449,71.61326289
89,151,-0.0017,0.0003,100,518.67,642.88,1588.12,1407.91,14.62,21.61,553.35,2388.06,9049.32,1.3,47.71,521.02,2388.13,8128.31,8.4346,0.03,392,2388,100,38.8,23.2302,73.52486327
89,152,0.0007,0.0001,100,518.67,642.22,1587.38,1409.88,14.62,21.61,553.34,2388.19,9055.33,1.3,47.54,521.8,2388.08,8128.93,8.4265,0.03,394,2388,100,38.82,23.2722,72.34057286
89,153,0.0011,-0.0005,100,518.67,642.36,1589.76,1406.96,14.62,21.61,554.21,2388.05,9055.86,1.3,47.42,520.84,2388.13,8130.47,8.4707,0.03,392,2388,100,38.74,23.2633,89.72934444
89,154,0,0.0001,100,518.67,642.35,1589.29,1408.93,14.62,21.61,553.37,2388.12,9053.91,1.3,47.51,521.94,2388.1,8131.26,8.421,0.03,393,2388,100,38.91,23.2341,76.46912419
89,155,0.002,-0.0005,100,518.67,642.6,1589.31,1414.35,14.62,21.61,553.87,2388.07,9056.32,1.3,47.47,521.78,2388.18,8130.77,8.4635,0.03,395,2388,100,38.89,23.307,69.60442792
89,156,-0.0033,0.0001,100,518.67,642.6,1587.88,1411.66,14.62,21.61,553.11,2388.11,9050.65,1.3,47.26,521.51,2388.11,8134.01,8.4184,0.03,393,2388,100,38.86,23.3659,85.77127038
89,157,0.0007,-0.0002,100,518.67,642.49,1593.25,1405.75,14.62,21.61,553.95,2388.09,9050.53,1.3,47.49,521.82,2388.16,8130.63,8.4421,0.03,393,2388,100,38.84,23.2973,72.71467128
89,158,0.0008,-0.0001,100,518.67,642.74,1593.28,1410.33,14.62,21.61,553.46,2388.12,9046.72,1.3,47.71,520.81,2388.11,8128.02,8.4397,0.03,392,2388,100,38.73,23.4282,70.45541516
89,159,-0.0003,-0.0005,100,518.67,642.88,1587.8,1407.94,14.62,21.61,552.54,2388.14,9040.69,1.3,47.47,521.14,2388.11,8130.35,8.4268,0.03,394,2388,100,38.8,23.3872,64.18953167
89,160,0.0017,0,100,518.67,642.62,1587.93,1412.81,14.62,21.61,554.05,2388.11,9052.35,1.3,47.43,521.1,2388.13,8131.84,8.4593,0.03,392,2388,100,38.77,23.3756,82.45131962
89,161,-0.0006,0,100,518.67,642.58,1596.46,1405.86,14.62,21.61,554.04,2388.14,9054.75,1.3,47.57,521.84,2388.11,8132.26,8.4087,0.03,392,2388,100,38.75,23.3442,81.21618685
89,162,-0.001,0,100,518.67,642.3,1587.74,1404.36,14.62,21.61,553.69,2388.07,9051.19,1.3,47.58,521.38,2388.1,8132.12,8.3961,0.03,393,2388,100,38.92,23.2299,72.78273858
89,163,0.0009,0.0003,100,518.67,643.29,1584.69,1407.05,14.62,21.61,553.96,2388.1,9052.79,1.3,47.42,520.93,2388.12,8127.12,8.411,0.03,393,2388,100,38.71,23.3022,78.51734922
89,164,0.0021,0.0001,100,518.67,642.22,1591.91,1404.94,14.62,21.61,553.19,2388.14,9054.88,1.3,47.48,521.33,2388.08,8128.62,8.4618,0.03,392,2388,100,38.68,23.4057,85.18387611
89,165,0.001,0,100,518.67,642.84,1579.05,1415.55,14.62,21.61,553.27,2388.14,9053.57,1.3,47.48,521.21,2388.12,8133.27,8.4782,0.03,393,2388,100,38.82,23.3335,79.17766218
89,166,-0.0034,0.0001,100,518.67,642.62,1591.04,1410.24,14.62,21.61,553.18,2388.09,9060.03,1.3,47.57,521.33,2388.08,8124.42,8.4405,0.03,394,2388,100,38.85,23.4036,82.02590316
89,167,-0.0014,-0.0002,100,518.67,642.91,1586.84,1410.65,14.62,21.61,553.63,2388.15,9040.29,1.3,47.57,521.35,2388.13,8131.89,8.4313,0.03,392,2388,100,38.87,23.2406,67.31841544
89,168,-0.0003,0.0002,100,518.67,642.69,1584.68,1408.09,14.62,21.61,553.67,2388.12,9051.85,1.3,47.54,521.59,2388.1,8126.56,8.4344,0.03,392,2388,100,38.67,23.3038,79.59613586
89,169,-0.0023,0.0003,100,518.67,642.8,1595.04,1410.81,14.62,21.61,552.98,2388.16,9054.96,1.3,47.48,520.93,2388.14,8135.14,8.4762,0.03,393,2388,100,38.67,23.2207,85.04245066
89,170,-0.0012,0.0004,100,518.67,642.22,1601.5,1408.18,14.62,21.61,553.19,2388.1,9056.96,1.3,47.42,521.85,2388.07,8135.01,8.4105,0.03,393,2388,100,39.02,23.3778,83.04118992
89,171,0.0006,-0.0005,100,518.67,643.06,1594.91,1405.85,14.62,21.61,552.8,2388.1,9049.49,1.3,47.57,522.31,2388.16,8129.15,8.4347,0.03,393,2388,100,38.85,23.2451,71.76118311
89,172,0.0005,-0.0001,100,518.67,642.29,1588.92,1410.16,14.62,21.61,553.95,2388.12,9048.61,1.3,47.56,521.11,2388.1,8128.52,8.4253,0.03,392,2388,100,38.84,23.3927,75.24381982
89,173,-0.0011,-0.0004,100,518.67,642.92,1590.8,1402.5,14.62,21.61,552.99,2388.08,9052.37,1.3,47.56,520.96,2388.11,8133.68,8.4272,0.03,393,2388,100,38.77,23.3311,80.15431253
89,174,0.0044,0,100,518.67,643.12,1584.55,1407.4,14.62,21.61,553.43,2388.16,9046.68,1.3,47.47,521.24,2388.13,8132.38,8.4406,0.03,395,2388,100,38.96,23.2804,56.38095171
89,175,-0.0003,0.0002,100,518.67,643.01,1592.43,1410.26,14.62,21.61,553.7,2388.08,9055.91,1.3,47.51,521.24,2388.14,8133.82,8.4156,0.03,392,2388,100,38.74,23.2848,85.7787025
89,176,0.0005,-0.0001,100,518.67,642.49,1589.87,1411.83,14.62,21.61,553.4,2388.09,9052.72,1.3,47.35,521.37,2388.14,8134.56,8.4463,0.03,394,2388,100,38.83,23.2428,76.96397331
89,177,0.001,-0.0003,100,518.67,642.91,1588.94,1407.43,14.62,21.61,553.18,2388.08,9057.58,1.3,47.36,521.47,2388.12,8130.76,8.4575,0.03,395,2388,100,38.82,23.235,77.75084895
90,1,-0.0037,0,100,518.67,642.89,1587.96,1401.49,14.62,21.61,553.51,2388.11,9050.96,1.3,47.37,521.31,2388.08,8135.36,8.3984,0.03,393,2388,100,38.95,23.3891,82.43782922
90,2,-0.0002,0.0001,100,518.67,643.09,1589.03,1405.19,14.62,21.61,554.1,2388.06,9050.63,1.3,47.48,521.6,2388.07,8134.68,8.4127,0.03,393,2388,100,39.06,23.2078,71.84945629
90,3,0.0016,0.0003,100,518.67,642.99,1584.28,1405.17,14.62,21.61,553.29,2388.07,9052.24,1.3,47.38,521.78,2388.08,8133.14,8.4499,0.03,392,2388,100,39.13,23.2251,81.06339437
90,4,0.0002,-0.0003,100,518.67,642.11,1594.43,1404.64,14.62,21.61,554.09,2388.14,9057.29,1.3,47.38,522.1,2388.1,8133.98,8.4425,0.03,393,2388,100,38.89,23.1896,83.98039758
90,5,0.0013,0.0002,100,518.67,642.75,1589.58,1400.17,14.62,21.61,553.9,2388.04,9050.69,1.3,47.42,521.76,2388.1,8134.85,8.4035,0.03,393,2388,100,39.08,23.4549,71.969854
90,6,0.0015,-0.0002,100,518.67,642.81,1587.37,1403.45,14.62,21.61,553.52,2388.02,9044.43,1.3,47.38,521.33,2388.07,8131.76,8.4273,0.03,391,2388,100,38.8,23.3419,81.21525751
90,7,0.0009,-0.0002,100,518.67,642.73,1583.12,1405.92,14.62,21.61,553.72,2388.1,9055.59,1.3,47.4,521.61,2388.05,8130.89,8.4112,0.03,393,2388,100,38.88,23.3761,82.42166444
90,8,-0.0015,-0.0001,100,518.67,642.68,1582.38,1409.45,14.62,21.61,553.47,2388.05,9045.37,1.3,47.53,521.15,2388.07,8134.7,8.4018,0.03,394,2388,100,39.11,23.294,63.19657138
90,9,0.0009,0.0002,100,518.67,642.45,1584.54,1400.23,14.62,21.61,553.89,2388.06,9051.64,1.3,47.5,521.9,2388.03,8132.89,8.3868,0.03,394,2388,100,38.79,23.308,66.74854487
90,10,-0.0012,-0.0002,100,518.67,642.82,1590.71,1402.91,14.62,21.61,554.5,2388.12,9057.95,1.3,47.45,521.55,2388.05,8129.96,8.4305,0.03,393,2388,100,38.88,23.3636,83.84543642
90,11,0,-0.0001,100,518.67,642.44,1577.37,1400.56,14.62,21.61,554.09,2388.09,9052.21,1.3,47.39,521.7,2388.05,8131.19,8.4333,0.03,392,2388,100,38.76,23.2953,83.86405015
90,12,0.0019,-0.0001,100,518.67,642.16,1588.34,1410.98,14.62,21.61,554.19,2388.1,9052.8,1.3,47.47,522.13,2388.09,8134.84,8.3721,0.03,393,2388,100,38.98,23.4209,72.44703877
90,13,-0.0002,-0.0002,100,518.67,642.46,1580.51,1402.81,14.62,21.61,553.88,2388.04,9055.13,1.3,47.53,521.99,2388.12,8133.74,8.4003,0.03,393,2388,100,38.84,23.4099,77.32076818
90,14,-0.0016,-0.0002,100,518.67,642.61,1585.17,1396.49,14.62,21.61,555.21,2388.1,9048.35,1.3,47.35,521.75,2388.14,8133.11,8.4587,0.03,391,2388,100,38.74,23.2444,84.92344382
90,15,0.0002,0.0004,100,518.67,642.97,1586.41,1409.05,14.62,21.61,553.16,2388.11,9045.03,1.3,47.55,521.33,2388.09,8130.83,8.4444,0.03,393,2388,100,38.77,23.3659,66.05394273
90,16,0.0011,0.0004,100,518.67,642.45,1583.36,1402.35,14.62,21.61,554.11,2388.04,9054.23,1.3,47.4,521.82,2388.05,8133.35,8.4216,0.03,390,2388,100,39.01,23.3104,91.78622244
90,17,-0.0004,0.0001,100,518.67,642.39,1591.87,1410.22,14.62,21.61,554.44,2388.08,9057.82,1.3,47.62,521.08,2388.05,8130.48,8.445,0.03,392,2388,100,38.91,23.2874,82.70534656
90,18,-0.0013,0.0004,100,518.67,642.09,1594.43,1399.78,14.62,21.61,553.6,2388.08,9053.41,1.3,47.26,521.33,2388.04,8130.17,8.4517,0.03,393,2388,100,38.96,23.3594,84.64471804
90,19,-0.0006,0.0002,100,518.67,642.62,1599.25,1404.95,14.62,21.61,553.13,2388.09,9058.21,1.3,47.55,521.69,2388.08,8133.27,8.3993,0.03,392,2388,100,38.92,23.3568,86.89849572
90,20,-0.0014,0.0004,100,518.67,642.16,1582.44,1406.75,14.62,21.61,553.76,2388.1,9058.67,1.3,47.34,522.01,2388.07,8137.2,8.4224,0.03,394,2388,100,38.99,23.2402,80.82617745
90,21,-0.0008,0.0002,100,518.67,642.8,1586.47,1404.97,14.62,21.61,553.59,2388.07,9045.21,1.3,47.29,521.54,2388.11,8135.24,8.4469,0.03,392,2388,100,38.94,23.28,79.0683811
90,22,0.0023,0.0004,100,518.67,642.43,1586.68,1404.39,14.62,21.61,553.78,2388.08,9054.25,1.3,47.28,521.55,2388.15,8134.14,8.4311,0.03,392,2388,100,38.9,23.3558,86.16564492
90,23,0,0.0002,100,518.67,642.22,1595.9,1399.92,14.62,21.61,554.15,2388.06,9055.27,1.3,47.47,521.29,2388.08,8131.28,8.3915,0.03,394,2388,100,38.98,23.2621,72.90482102
90,24,0.0061,0.0002,100,518.67,642.43,1594.95,1409.68,14.62,21.61,553.76,2388.08,9053.41,1.3,47.44,521.84,2388.08,8132.39,8.3756,0.03,393,2388,100,38.83,23.3114,71.54133516
90,25,0.0008,0,100,518.67,642.63,1580.92,1410.09,14.62,21.61,553.76,2388.06,9054.02,1.3,47.23,521.38,2388.1,8134.46,8.4273,0.03,394,2388,100,38.91,23.3244,80.2789223
90,26,0.0013,-0.0005,100,518.67,641.93,1591.5,1406.96,14.62,21.61,553.48,2388.06,9055.46,1.3,47.39,521.33,2388.08,8137.33,8.4271,0.03,392,2388,100,38.91,23.4253,89.76878561
90,27,-0.0017,0,100,518.67,642.68,1583.95,1409.06,14.62,21.61,554,2388.01,9060.73,1.3,47.27,522.07,2388.11,8134.89,8.4004,0.03,393,2388,100,38.71,23.4025,93.02963548
90,28,0.001,0.0003,100,518.67,642.57,1585.56,1401.1,14.62,21.61,554.18,2388.07,9057.11,1.3,47.29,522.22,2388.06,8138.5,8.4119,0.03,391,2388,100,38.86,23.2643,93.54329707
90,29,0.0014,0.0005,100,518.67,642.41,1595.89,1403.52,14.62,21.61,554.34,2388.07,9045.85,1.3,47.44,521.58,2388.08,8135.06,8.4479,0.03,394,2388,100,39.04,23.4625,58.64651311
90,30,0.0009,-0.0004,100,518.67,642.49,1587.02,1404.57,14.62,21.61,553.87,2388.06,9045.88,1.3,47.51,521.9,2388.08,8134.56,8.4235,0.03,391,2388,100,38.83,23.373,77.67939532
90,31,0.002,0.0002,100,518.67,643.14,1591.36,1407.54,14.62,21.61,553.43,2388.05,9048.89,1.3,47.42,521.47,2388.08,8129.3,8.4213,0.03,393,2388,100,38.83,23.2239,72.39278922
90,32,0.0012,0,100,518.67,642.42,1589.52,1402.5,14.62,21.61,554.16,2388.06,9048.21,1.3,47.32,521.62,2388.11,8136.08,8.3933,0.03,392,2388,100,38.91,23.3657,79.0369827
90,33,0.0009,0.0002,100,518.67,641.94,1584.75,1407.94,14.62,21.61,553.32,2388.04,9054.36,1.3,47.47,521.63,2388.05,8138.88,8.4308,0.03,392,2388,100,38.91,23.3297,83.05553693
90,34,-0.001,0.0003,100,518.67,642.47,1587.14,1400.07,14.62,21.61,553.14,2388.11,9049.3,1.3,47.39,522.09,2388.11,8132.99,8.4128,0.03,393,2388,100,39,23.3164,74.71484563
90,35,-0.0009,-0.0002,100,518.67,642.57,1584.51,1409.09,14.62,21.61,554.15,2388.09,9056.49,1.3,47.27,521.56,2388.12,8136.06,8.4103,0.03,392,2388,100,39.04,23.3336,92.9021631
90,36,0.0004,0.0004,100,518.67,642.5,1585.6,1405.2,14.62,21.61,554.36,2388.08,9053.84,1.3,47.42,521.92,2388.12,8135.46,8.4165,0.03,394,2388,100,39.01,23.4152,69.36316729
90,37,0.002,-0.0002,100,518.67,642.39,1590.16,1398.54,14.62,21.61,554.05,2388.06,9055.93,1.3,47.3,521.63,2388.09,8133.18,8.41,0.03,393,2388,100,38.66,23.3703,85.09041166
90,38,0.0017,0.0003,100,518.67,642.62,1586.84,1401.77,14.62,21.61,553.51,2388.1,9059.65,1.3,47.42,522,2388.05,8136.6,8.4231,0.03,392,2388,100,38.9,23.3712,88.58937635
90,39,0.0023,0,100,518.67,641.94,1587.37,1408.43,14.62,21.61,553.79,2388.07,9052.03,1.3,47.41,521.45,2388.09,8139.29,8.4504,0.03,393,2388,100,39.01,23.3395,75.26940536
90,40,-0.0017,0.0003,100,518.67,642.28,1586.28,1400.87,14.62,21.61,554.28,2388.09,9052.39,1.3,47.42,521.89,2388.08,8135.1,8.3946,0.03,393,2388,100,38.88,23.4001,76.26412499
90,41,-0.0007,0,100,518.67,642.66,1591,1398.48,14.62,21.61,553.96,2388.1,9056.76,1.3,47.33,520.98,2388.09,8133.41,8.4034,0.03,394,2388,100,38.8,23.3574,82.95220149
90,42,0.0011,-0.0001,100,518.67,642.47,1593.32,1404.38,14.62,21.61,554.24,2388.09,9053.17,1.3,47.52,521.99,2388.05,8135.66,8.4512,0.03,393,2388,100,38.64,23.2434,73.9248784
90,43,-0.0018,0.0003,100,518.67,642.39,1590.11,1412.79,14.62,21.61,553.79,2388.05,9051.82,1.3,47.33,521.48,2388.08,8139.43,8.4154,0.03,392,2388,100,38.97,23.2726,85.63937562
90,44,-0.0006,0.0002,100,518.67,642.49,1588.2,1411.32,14.62,21.61,554.17,2388.13,9055.81,1.3,47.42,521.59,2388.14,8133.76,8.4544,0.03,394,2388,100,39.08,23.1496,74.59930847
90,45,0.0009,0.0003,100,518.67,641.79,1581.06,1400.63,14.62,21.61,554.11,2388.1,9054.3,1.3,47.35,521.96,2388.09,8138.02,8.4101,0.03,393,2388,100,38.85,23.4287,78.76760235
90,46,0.0005,-0.0004,100,518.67,642.99,1585.4,1405.48,14.62,21.61,553.55,2388.06,9060.94,1.3,47.37,520.87,2388.03,8135.07,8.4329,0.03,392,2388,100,38.79,23.3658,98.93338657
90,47,-0.0004,-0.0003,100,518.67,642.81,1592.5,1406.86,14.62,21.61,553.23,2388.08,9044.51,1.3,47.41,522.32,2388.09,8136.19,8.41,0.03,392,2388,100,38.79,23.3724,75.56863541
90,48,-0.0042,-0.0004,100,518.67,642.68,1581.94,1409.55,14.62,21.61,553.54,2388.12,9055.84,1.3,47.42,521.1,2388.07,8138.67,8.4603,0.03,392,2388,100,38.87,23.4397,94.88416138
90,49,-0.0028,-0.0001,100,518.67,642.44,1584.01,1406.5,14.62,21.61,554.55,2388.04,9054.1,1.3,47.31,521.3,2388.07,8142.99,8.4184,0.03,393,2388,100,38.94,23.3724,84.88412188
90,50,-0.0052,-0.0001,100,518.67,642.4,1591.2,1405.6,14.62,21.61,553.57,2388.02,9056.04,1.3,47.43,521.46,2388.09,8135.24,8.4005,0.03,394,2388,100,38.85,23.3804,82.72449794
90,51,-0.0018,-0.0001,100,518.67,642.14,1587.77,1410.4,14.62,21.61,554.33,2388.08,9056.26,1.3,47.54,521.88,2388.04,8135.9,8.4169,0.03,393,2388,100,39.14,23.3603,77.25130134
90,52,0.0007,0.0003,100,518.67,642.19,1590.12,1407.39,14.62,21.61,554.11,2388.09,9053.73,1.3,47.49,522.1,2388.05,8140.47,8.3835,0.03,394,2388,100,38.88,23.1998,67.91456236
90,53,0.005,-0.0002,100,518.67,642.4,1592.85,1409.21,14.62,21.61,553.76,2388.04,9050.72,1.3,47.49,521.66,2388.04,8127.98,8.4148,0.03,392,2388,100,38.97,23.2785,74.29727238
90,54,-0.0033,0.0004,100,518.67,642.38,1586.9,1405.49,14.62,21.61,554.02,2388.16,9058.32,1.3,47.44,521.74,2388.16,8140.17,8.4052,0.03,393,2388,100,38.98,23.3071,84.56879012
90,55,-0.0022,0.0004,100,518.67,642.67,1583.55,1407.78,14.62,21.61,553.45,2388.13,9048.22,1.3,47.69,521.58,2388.07,8132.05,8.4344,0.03,393,2388,100,38.68,23.223,66.70946998
90,56,0,0.0003,100,518.67,642.61,1593.72,1402.16,14.62,21.61,553.75,2388.11,9060.62,1.3,47.49,521.86,2388.08,8137.46,8.4213,0.03,393,2388,100,38.79,23.3167,84.12848015
90,57,-0.0025,0.0001,100,518.67,642.17,1588.76,1403.1,14.62,21.61,553.84,2388.13,9052.3,1.3,47.6,521.68,2388.07,8135.34,8.4375,0.03,392,2388,100,38.86,23.2938,79.08591936
90,58,0.0012,0.0001,100,518.67,643.01,1591.9,1402.74,14.62,21.61,553.27,2388.11,9051.17,1.3,47.38,521.38,2388.05,8136.13,8.4282,0.03,393,2388,100,38.93,23.3657,77.87606167
90,59,0.0039,0.0003,100,518.67,641.85,1587.22,1399.41,14.62,21.61,553.32,2388.07,9058.62,1.3,47.29,521.16,2388.11,8138.45,8.4231,0.03,394,2388,100,38.9,23.3723,81.49737105
90,60,-0.0031,0.0002,100,518.67,642.08,1584.08,1397.84,14.62,21.61,553.58,2388.11,9059.92,1.3,47.33,521.86,2388.06,8142.66,8.4257,0.03,393,2388,100,38.9,23.338,91.65246772
90,61,-0.0005,0.0001,100,518.67,641.82,1590.8,1408.74,14.62,21.61,552.91,2388.1,9047.43,1.3,47.72,521.73,2388.12,8133.64,8.443,0.03,393,2388,100,38.85,23.3701,64.41378819
90,62,-0.0023,-0.0003,100,518.67,642.8,1583.33,1402.98,14.62,21.61,553.03,2388.09,9060.69,1.3,47.31,521.76,2388.12,8131.95,8.4568,0.03,392,2388,100,38.6,23.3219,102.8020047
90,63,0.0011,0,100,518.67,642.5,1589.73,1408.18,14.62,21.61,553.71,2388.13,9060.07,1.3,47.57,521.79,2388.11,8142.67,8.423,0.03,394,2388,100,38.89,23.2679,75.59112218
90,64,-0.0011,0,100,518.67,642.41,1591.75,1412.04,14.62,21.61,554.38,2388.06,9054.93,1.3,47.41,521.24,2388.14,8133.12,8.4451,0.03,393,2388,100,38.78,23.3348,82.0959275
90,65,-0.001,-0.0001,100,518.67,642.05,1587.87,1398.5,14.62,21.61,552.75,2388.03,9057.87,1.3,47.51,521.42,2388.13,8138.83,8.4354,0.03,392,2388,100,38.83,23.2937,91.27607128
90,66,-0.0005,0.0003,100,518.67,642.39,1585.92,1405.3,14.62,21.61,553.48,2388.04,9064.74,1.3,47.41,521.27,2388.07,8132.62,8.4356,0.03,392,2388,100,38.85,23.2364,99.11752825
90,67,0.0035,-0.0004,100,518.67,642.45,1595.81,1408.79,14.62,21.61,553.57,2388.05,9056.59,1.3,47.41,521.98,2388.07,8135.97,8.3958,0.03,392,2388,100,38.64,23.3605,87.35626337
90,68,-0.0031,-0.0004,100,518.67,642.11,1594.8,1408.33,14.62,21.61,553.58,2388.1,9051.78,1.3,47.44,521.46,2388.12,8135.7,8.3991,0.03,393,2388,100,38.93,23.3251,81.65657031
90,69,-0.0005,-0.0003,100,518.67,642.36,1595.03,1404.41,14.62,21.61,553.09,2388.1,9056.53,1.3,47.38,522.13,2388.1,8132.86,8.4375,0.03,394,2388,100,38.94,23.3623,80.51491394
90,70,-0.0007,0.0003,100,518.67,642.38,1596.06,1401.46,14.62,21.61,553.55,2388.12,9048.15,1.3,47.45,522.11,2388.1,8137.83,8.4205,0.03,393,2388,100,38.95,23.2985,70.31730725
90,71,-0.0037,-0.0004,100,518.67,642.47,1586.81,1408.9,14.62,21.61,553.17,2388.06,9057.1,1.3,47.51,521.86,2388.07,8136.22,8.4137,0.03,394,2388,100,38.77,23.1824,81.64209814
90,72,-0.0031,-0.0004,100,518.67,642.38,1586.22,1409.77,14.62,21.61,553.41,2388.11,9055.34,1.3,47.47,521.61,2387.98,8139.89,8.428,0.03,390,2388,100,38.71,23.2501,101.9771791
90,73,0.0016,0.0002,100,518.67,642.63,1584.31,1406.47,14.62,21.61,553.57,2388.09,9052.98,1.3,47.41,521.52,2388.12,8139.24,8.4275,0.03,394,2388,100,38.89,23.3578,72.000037
90,74,-0.0012,0.0004,100,518.67,642.11,1584.48,1409.14,14.62,21.61,553.58,2388.14,9058.14,1.3,47.49,521.63,2388.09,8137.6,8.4309,0.03,392,2388,100,38.8,23.431,88.29719349
90,75,-0.0025,-0.0004,100,518.67,642.02,1594.53,1408.62,14.62,21.61,553.97,2388.04,9051.88,1.3,47.64,521.4,2388.05,8138.31,8.4334,0.03,391,2388,100,38.86,23.2023,84.69726098
90,76,-0.0018,0.0005,100,518.67,642.09,1589.92,1405.08,14.62,21.61,553.19,2388.12,9059.81,1.3,47.74,521.85,2388.11,8141.16,8.4028,0.03,394,2388,100,38.58,23.2111,73.2285779
90,77,0.0002,-0.0002,100,518.67,642.42,1587.67,1406.73,14.62,21.61,554.06,2388.08,9055.36,1.3,47.55,521.27,2388.12,8133.01,8.4277,0.03,393,2388,100,38.92,23.4005,77.75473924
90,78,-0.0003,-0.0004,100,518.67,642.34,1595.01,1402.76,14.62,21.61,554,2388.13,9048.51,1.3,47.69,521.67,2388.18,8137.06,8.4378,0.03,394,2388,100,38.99,23.2757,59.94423145
90,79,-0.0041,0,100,518.67,642.11,1588.36,1404.37,14.62,21.61,553.41,2388.08,9066.3,1.3,47.51,520.99,2388.09,8138.83,8.4237,0.03,393,2388,100,39,23.2649,97.32248203
90,80,0.0033,0.0004,100,518.67,642.5,1590.36,1401.23,14.62,21.61,553.79,2388.07,9063.03,1.3,47.59,521.4,2388.04,8137.15,8.4374,0.03,394,2388,100,38.96,23.2559,75.12668011
90,81,0.0047,-0.0003,100,518.67,642.59,1590.78,1402.22,14.62,21.61,553.93,2388.12,9062.2,1.3,47.51,521.64,2388.07,8135.49,8.4637,0.03,393,2388,100,38.91,23.3703,82.85835529
90,82,-0.0028,0.0004,100,518.67,642.58,1593.61,1407.61,14.62,21.61,553.57,2388.1,9062.62,1.3,47.5,521.63,2388.11,8137.75,8.4237,0.03,393,2388,100,38.74,23.2881,89.71380244
90,83,-0.0055,-0.0004,100,518.67,642.56,1587.42,1404,14.62,21.61,552.59,2388.06,9062.25,1.3,47.47,521.52,2388.15,8136.93,8.4602,0.03,393,2388,100,39.04,23.3756,97.09066063
90,84,0.0038,0.0002,100,518.67,642.36,1591.83,1409.17,14.62,21.61,553.18,2388.04,9065.56,1.3,47.58,521.9,2388.08,8139.32,8.4715,0.03,393,2388,100,38.87,23.3228,84.64421099
90,85,0.0008,-0.0003,100,518.67,642.43,1589.95,1409.99,14.62,21.61,552.31,2388.12,9055.37,1.3,47.36,521.56,2388.13,8141.71,8.4564,0.03,393,2388,100,38.9,23.2542,87.59779412
