"","turbine_no","flight_number","altitude_sea_level","Mach","Thrust_Resolver_Angle","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","Predicted_RUL"
"10299",81,11,0.0052,-2e-04,100,518.67,642.14,1589.21,1399.74,14.62,21.61,553.97,2388.04,9058.15,1.3,47.45,521.78,2387.95,8147,8.4223,0.03,393,2388,100,39.05,23.4155,NA,77.6969492087503
"10300",81,12,-0.004,-3e-04,100,518.67,642.25,1583.93,1404.01,14.62,21.61,554.35,2388.05,9064.48,1.3,47.23,522.38,2388.04,8149.19,8.4146,0.03,392,2388,100,38.98,23.3192,NA,104.508305889866
"10301",81,13,-0.0027,1e-04,100,518.67,642.67,1589.97,1394.69,14.62,21.61,553.54,2387.99,9067.17,1.3,47.22,521.76,2388.02,8148.54,8.424,0.03,392,2388,100,39.03,23.4365,NA,108.497501187514
"10302",81,14,0.0024,4e-04,100,518.67,641.81,1588.44,1404.95,14.62,21.61,553.81,2388.02,9065.18,1.3,47.09,522.17,2388.04,8142.68,8.3774,0.03,390,2388,100,39.01,23.3783,NA,113.356209031887
"10303",81,15,9e-04,3e-04,100,518.67,642.62,1588.71,1407.22,14.62,21.61,554.36,2387.99,9069.66,1.3,47.42,522.32,2388.05,8148.19,8.4111,0.03,391,2388,100,39.18,23.3025,NA,101.835641347451
"10304",81,16,-0.0041,-5e-04,100,518.67,641.99,1578.25,1407.69,14.62,21.61,554.64,2388,9069.32,1.3,47.36,522.31,2388.01,8145.28,8.4507,0.03,393,2388,100,38.92,23.3325,NA,101.253662404634
"10305",81,17,-0.0023,-1e-04,100,518.67,641.82,1589.49,1398.08,14.62,21.61,554.73,2388.03,9064.85,1.3,47.18,522.08,2388.07,8149.46,8.3751,0.03,392,2388,100,38.95,23.3502,NA,104.094337684998
"10306",81,18,-0.0027,2e-04,100,518.67,642.19,1586.03,1399.89,14.62,21.61,553.9,2387.99,9070.36,1.3,47.28,521.46,2388.03,8147,8.4139,0.03,394,2388,100,39.25,23.4341,NA,98.1650957221924
"10307",81,19,-3e-04,-2e-04,100,518.67,642.04,1585.23,1396.7,14.62,21.61,553.41,2387.98,9063.9,1.3,47.23,521.35,2388.06,8148.38,8.4165,0.03,392,2388,100,39.02,23.3136,NA,104.634972900715
"10308",81,20,-0.0031,-6e-04,100,518.67,642.46,1587.33,1398.95,14.62,21.61,554.17,2388.02,9080.35,1.3,47.37,522.13,2388.04,8145.31,8.39,0.03,393,2388,100,38.99,23.4187,NA,114.891989006793
"10309",81,21,-5e-04,-4e-04,100,518.67,641.82,1592.36,1397.57,14.62,21.61,553.96,2388.04,9073.14,1.3,47.37,522.02,2388,8146.76,8.3841,0.03,392,2388,100,38.97,23.4349,NA,109.358055569252
"10310",81,22,0.0038,-3e-04,100,518.67,642.4,1584.8,1400.78,14.62,21.61,554.54,2388.01,9068.66,1.3,47.27,521.51,2388.06,8153.26,8.4278,0.03,392,2388,100,39,23.4187,NA,102.44970029275
"10311",81,23,-0.0014,-3e-04,100,518.67,642.41,1584.12,1404.21,14.62,21.61,554.32,2388.03,9064.1,1.3,47.22,522.45,2388,8146.25,8.3875,0.03,392,2388,100,38.93,23.3627,NA,102.004510625104
"10312",81,24,1e-04,3e-04,100,518.67,642.48,1576.21,1397.49,14.62,21.61,553.7,2388.04,9072.04,1.3,47.29,522.45,2387.98,8154.04,8.4158,0.03,391,2388,100,39.01,23.3806,NA,111.931784924108
"10313",81,25,-0.0019,3e-04,100,518.67,642.24,1588.45,1402.17,14.62,21.61,554.75,2388.05,9066,1.3,47.17,522.02,2388.05,8146.67,8.3744,0.03,392,2388,100,38.97,23.25,NA,103.908579406718
"10314",81,26,-9e-04,0,100,518.67,642.76,1590.49,1400,14.62,21.61,554.12,2388.03,9066.38,1.3,47.23,522,2388.02,8148.69,8.4258,0.03,391,2388,100,38.9,23.3624,NA,109.893945840602
"10315",81,27,6e-04,1e-04,100,518.67,642.41,1589.42,1401.75,14.62,21.61,554.35,2388.08,9063.92,1.3,47.32,521.87,2388.01,8146.47,8.4175,0.03,392,2388,100,39.01,23.3767,NA,96.3318657476945
"10316",81,28,5e-04,-6e-04,100,518.67,641.81,1591.06,1397.57,14.62,21.61,553.96,2388,9069.94,1.3,47.39,522.59,2388.03,8149.62,8.4069,0.03,393,2388,100,38.85,23.3119,NA,98.4066836287673
"10317",81,29,0.0021,4e-04,100,518.67,642.04,1582.58,1403.54,14.62,21.61,554.08,2387.98,9068.14,1.3,47.19,521.85,2388.03,8150.93,8.3956,0.03,392,2388,100,39.12,23.4403,NA,102.837669249219
"10318",81,30,-0.0038,-1e-04,100,518.67,642.29,1590.34,1410.06,14.62,21.61,553.82,2388.03,9070.49,1.3,47.29,521.99,2387.97,8140.82,8.3945,0.03,392,2388,100,38.96,23.4432,NA,111.165865077557
"10319",81,31,-0.0023,1e-04,100,518.67,642.41,1591.13,1401.66,14.62,21.61,554.06,2387.98,9071.54,1.3,47.37,522.01,2387.95,8145.79,8.4054,0.03,393,2388,100,38.97,23.3846,NA,101.474726370961
"10320",81,32,0.0035,3e-04,100,518.67,642.12,1584.91,1406.19,14.62,21.61,554.86,2388.04,9066.46,1.3,47.36,522.46,2388.02,8157.83,8.3668,0.03,393,2388,100,38.82,23.4756,NA,87.2096195590787
"10321",81,33,0.0021,-2e-04,100,518.67,642.3,1582.11,1397.97,14.62,21.61,554.09,2388,9065.51,1.3,47.22,522.23,2388.06,8147.61,8.4032,0.03,393,2388,100,39.12,23.4419,NA,94.8257031587516
"10322",81,34,8e-04,-2e-04,100,518.67,642.51,1586.73,1404.77,14.62,21.61,554.29,2388.03,9064.72,1.3,47.44,521.81,2388.04,8149.01,8.4276,0.03,393,2388,100,38.99,23.2937,NA,89.3620042813453
"10323",81,35,0.0011,-2e-04,100,518.67,642.23,1585.43,1409.62,14.62,21.61,554.48,2388.07,9065.79,1.3,47.44,521.83,2388.08,8148.37,8.4364,0.03,391,2388,100,38.76,23.3492,NA,101.679426299222
"10324",81,36,5e-04,2e-04,100,518.67,642.16,1582.99,1403.51,14.62,21.61,554.12,2388.02,9074.73,1.3,47.32,522.38,2388.01,8150.35,8.4513,0.03,394,2388,100,38.78,23.3098,NA,98.4821369779891
"10325",81,37,-5e-04,-2e-04,100,518.67,642.03,1586.13,1399.93,14.62,21.61,554.35,2388.06,9067.47,1.3,47.27,521.97,2388.02,8148.84,8.3992,0.03,391,2388,100,38.97,23.3727,NA,109.554676995226
"10326",81,38,-9e-04,-3e-04,100,518.67,641.98,1590.39,1400.62,14.62,21.61,554.17,2388.06,9061.62,1.3,47.24,522.3,2388.05,8145.38,8.386,0.03,392,2388,100,39,23.4293,NA,98.4602867416433
"10327",81,39,-6e-04,1e-04,100,518.67,642.2,1586.94,1403.61,14.62,21.61,554.68,2388.02,9058.91,1.3,47.19,521.92,2388,8150.7,8.4079,0.03,392,2388,100,38.93,23.3927,NA,94.9334403840916
"10328",81,40,-3e-04,0,100,518.67,642.43,1587.75,1414.28,14.62,21.61,554.03,2388.06,9070.62,1.3,47.44,521.78,2388.04,8150.18,8.4424,0.03,393,2388,100,38.84,23.351,NA,98.2066287921167
"10329",81,41,6e-04,4e-04,100,518.67,642.95,1575.61,1401.26,14.62,21.61,554.6,2388.03,9071.7,1.3,47.22,521.62,2388.04,8155.92,8.3919,0.03,394,2388,100,39,23.3862,NA,96.963684245763
"10330",81,42,0.0012,2e-04,100,518.67,642.27,1579.33,1397.07,14.62,21.61,553.89,2388.01,9069.25,1.3,47.28,522.4,2388.07,8146.67,8.4269,0.03,393,2388,100,38.71,23.3528,NA,98.7332509955797
"10331",81,43,1e-04,-3e-04,100,518.67,642.38,1585.43,1403.5,14.62,21.61,554.29,2388.04,9069.13,1.3,47.3,521.81,2388.07,8148.17,8.4007,0.03,393,2388,100,38.97,23.4349,NA,100.30584582832
"10332",81,44,-0.0026,0,100,518.67,643.17,1586.57,1411.78,14.62,21.61,554.96,2388.02,9073.17,1.3,47.34,522.24,2388.02,8144.8,8.4169,0.03,391,2388,100,39,23.3091,NA,112.745365653468
"10333",81,45,1e-04,-4e-04,100,518.67,642.07,1592.79,1398.22,14.62,21.61,553.71,2388.02,9070.89,1.3,47.35,521.45,2388.05,8145.45,8.4192,0.03,391,2388,100,38.98,23.3635,NA,114.09220544397
"10334",81,46,6e-04,-4e-04,100,518.67,642.37,1589.22,1397.94,14.62,21.61,554.13,2388.08,9070.84,1.3,47.25,522.3,2388.03,8151.27,8.4681,0.03,392,2388,100,38.84,23.3593,NA,109.045515048004
"10335",81,47,0.0023,-4e-04,100,518.67,642.22,1587.58,1406.61,14.62,21.61,553.87,2388.05,9068.82,1.3,47.2,521.89,2388.01,8145.08,8.4421,0.03,391,2388,100,38.99,23.2636,NA,112.861870496285
"10336",81,48,6e-04,1e-04,100,518.67,642.82,1583.5,1405.57,14.62,21.61,554.35,2388.03,9068.83,1.3,47.23,521.93,2388.01,8144.72,8.4453,0.03,393,2388,100,38.78,23.4992,NA,100.60161314162
"10337",81,49,-2e-04,-1e-04,100,518.67,642.17,1589.06,1403.46,14.62,21.61,553.89,2388.02,9066.74,1.3,47.27,521.77,2388.05,8150.31,8.4334,0.03,392,2388,100,38.78,23.3411,NA,105.220863648503
"10338",81,50,-6e-04,-3e-04,100,518.67,641.91,1588.07,1402.34,14.62,21.61,554.48,2388,9068.96,1.3,47.24,521.96,2387.98,8145.12,8.4014,0.03,394,2388,100,39.06,23.388,NA,95.9507175632078
"10339",81,51,0.0022,3e-04,100,518.67,642.35,1588.04,1396.45,14.62,21.61,554.18,2388.04,9070.41,1.3,47.25,521.87,2388.03,8146.53,8.394,0.03,393,2388,100,39.19,23.379,NA,98.1367975268088
"10340",81,52,0.0028,0,100,518.67,642.23,1577.06,1399.72,14.62,21.61,553.06,2388.03,9062.21,1.3,47.41,521.99,2388.09,8144.41,8.4239,0.03,392,2388,100,38.92,23.4084,NA,92.9510983542789
"10341",81,53,-8e-04,-5e-04,100,518.67,642.16,1582.04,1398.17,14.62,21.61,553.86,2388.01,9071.66,1.3,47.42,522.43,2388.05,8146.98,8.4133,0.03,392,2388,100,38.96,23.3866,NA,105.782899990257
"10342",81,54,-0.0015,-2e-04,100,518.67,642.19,1581.42,1401.8,14.62,21.61,553.96,2388.05,9065.22,1.3,47.45,521.69,2388.09,8153.48,8.4308,0.03,392,2388,100,38.88,23.31,NA,98.860159948201
"10343",81,55,6e-04,3e-04,100,518.67,642.19,1586.47,1402.79,14.62,21.61,553.28,2388.04,9074.72,1.3,47.31,521.93,2388,8148,8.4295,0.03,393,2388,100,38.8,23.2567,NA,106.886125117966
"10344",81,56,-0.0044,2e-04,100,518.67,642.35,1582.51,1400.8,14.62,21.61,554.12,2388.02,9067.15,1.3,47.25,522.29,2388.03,8143.17,8.3906,0.03,393,2388,100,39.07,23.3612,NA,100.437705411607
"10345",81,57,0.0015,3e-04,100,518.67,642.08,1586.78,1397.71,14.62,21.61,553.67,2388.04,9066.17,1.3,47.23,522.01,2388.08,8149.09,8.4233,0.03,392,2388,100,38.94,23.4059,NA,101.849089041616
"10346",81,58,-8e-04,0,100,518.67,642.43,1583.64,1399.07,14.62,21.61,554.23,2388.09,9068.96,1.3,47.3,522.16,2388.02,8146.11,8.3934,0.03,392,2388,100,38.99,23.3416,NA,104.351414524478
"10347",81,59,-0.0024,-2e-04,100,518.67,642.18,1586.65,1399.98,14.62,21.61,554.24,2387.98,9068.15,1.3,47.37,521.65,2388.06,8145.72,8.4416,0.03,392,2388,100,38.72,23.3349,NA,105.747974972874
"10348",81,60,0.002,-4e-04,100,518.67,642.1,1590.56,1403.98,14.62,21.61,553.95,2388.02,9068.39,1.3,47.34,522.15,2388.06,8153.07,8.4012,0.03,393,2388,100,39.06,23.2678,NA,96.1899010651008
"10349",81,61,-0.0013,0,100,518.67,642.85,1589.59,1401.51,14.62,21.61,554.13,2388.02,9068.9,1.3,47.48,522.15,2388.05,8151.73,8.4235,0.03,392,2388,100,39.06,23.3809,NA,98.6668076089653
"10350",81,62,-0.0014,4e-04,100,518.67,642.43,1583.16,1401.47,14.62,21.6,554.06,2388.01,9072.73,1.3,47.37,521.72,2388.06,8146.4,8.4775,0.03,393,2388,100,38.92,23.388,NA,101.973443989628
"10351",81,63,0.0011,4e-04,100,518.67,642.43,1584.36,1406.65,14.62,21.61,554.04,2388.03,9059.95,1.3,47.44,522.51,2388.06,8148.06,8.4421,0.03,392,2388,100,38.8,23.4124,NA,86.0602209876143
"10352",81,64,-0.0013,-1e-04,100,518.67,642.17,1586.37,1403.84,14.62,21.61,553.82,2388.08,9070.21,1.3,47.31,521.68,2388.06,8147.12,8.415,0.03,393,2388,100,39.05,23.3756,NA,103.063547943555
"10353",81,65,9e-04,3e-04,100,518.67,641.98,1587.34,1400.81,14.62,21.61,554.55,2388,9064.73,1.3,47.35,522.52,2388.02,8146.05,8.3944,0.03,393,2388,100,38.99,23.3694,NA,87.5837670023591
"10354",81,66,0.0015,-5e-04,100,518.67,642.1,1584.89,1394.52,14.62,21.61,553.44,2388.02,9067.03,1.3,47.4,521.68,2388.07,8149.09,8.3796,0.03,393,2388,100,39.1,23.3783,NA,95.8396735727078
"10355",81,67,0.0025,-5e-04,100,518.67,642.76,1584.73,1394.81,14.62,21.61,554.73,2388.08,9070.53,1.3,47.38,522.14,2388.04,8148.94,8.376,0.03,392,2388,100,38.92,23.2938,NA,101.599834553291
"10356",81,68,-0.0014,2e-04,100,518.67,642.81,1591.85,1395.96,14.62,21.61,554.2,2388.04,9058.93,1.3,47.48,522.15,2388.08,8154.78,8.4293,0.03,393,2388,100,38.98,23.3323,NA,81.0888676067377
"10357",81,69,0.0029,-1e-04,100,518.67,642.54,1579.33,1400.83,14.62,21.61,554.67,2388.02,9065.65,1.3,47.1,522.12,2388.05,8148.74,8.4388,0.03,393,2388,100,39.03,23.3331,NA,97.04521048896
"10358",81,70,0.0027,-4e-04,100,518.67,642.51,1593.14,1404,14.62,21.61,553.5,2388,9063.5,1.3,47.33,522.27,2388.07,8149.53,8.4072,0.03,393,2388,100,38.92,23.4252,NA,91.4830271153658
"10359",81,71,-9e-04,1e-04,100,518.67,642.38,1591.04,1395.67,14.62,21.61,553.69,2388.04,9073.7,1.3,47.21,521.76,2388.04,8153.49,8.4375,0.03,392,2388,100,38.73,23.3315,NA,116.154234475582
"10360",81,72,0.0027,4e-04,100,518.67,642.25,1589.19,1402.45,14.62,21.61,554.27,2388.01,9062.2,1.3,47.41,521.74,2388.03,8149.56,8.4091,0.03,395,2388,100,38.91,23.4583,NA,73.1532026099927
"10361",81,73,6e-04,-1e-04,100,518.67,642.51,1592.95,1407.15,14.62,21.61,553.8,2388.02,9070.54,1.3,47.24,521.63,2388.04,8150.64,8.4231,0.03,392,2388,100,38.76,23.3777,NA,110.654925906552
"10362",81,74,-0.004,0,100,518.67,642.62,1587.47,1397.32,14.62,21.6,553.65,2388.02,9066.24,1.3,47.4,521.86,2388.04,8150.38,8.3734,0.03,391,2388,100,38.93,23.3778,NA,108.549324881049
"10363",81,75,0.0038,-3e-04,100,518.67,642.3,1585.82,1396.89,14.62,21.61,554.17,2387.99,9071.36,1.3,47.29,522.26,2388.03,8151.58,8.4008,0.03,393,2388,100,38.82,23.4023,NA,99.4941691886728
"10364",81,76,3e-04,-5e-04,100,518.67,642.49,1595.13,1408.08,14.62,21.61,554.01,2388.02,9069.79,1.3,47.33,521.78,2388.07,8147.29,8.4124,0.03,391,2388,100,39.02,23.3721,NA,111.800158383698
"10365",81,77,-0.0012,1e-04,100,518.67,642.05,1592.52,1400.9,14.62,21.61,553.86,2388.04,9067.27,1.3,47.41,521.88,2388.06,8153.29,8.4109,0.03,392,2388,100,38.73,23.3337,NA,101.588484263813
"10366",81,78,0.0014,1e-04,100,518.67,641.95,1585.22,1408.81,14.62,21.61,553.04,2388.1,9065.29,1.3,47.31,521.57,2388.03,8149.89,8.3748,0.03,392,2388,100,38.98,23.4142,NA,101.850039863342
"10367",81,79,-9e-04,0,100,518.67,642.46,1589.9,1399.16,14.62,21.61,553.86,2388.03,9065.69,1.3,47.35,521.89,2388.06,8147.81,8.4273,0.03,391,2388,100,39.06,23.3946,NA,105.362718583214
"10368",81,80,8e-04,-3e-04,100,518.67,641.83,1585.74,1403.27,14.62,21.61,554.28,2388.05,9071.23,1.3,47.44,521.91,2387.99,8150.82,8.433,0.03,393,2388,100,38.99,23.2811,NA,97.3250028491005
"10369",81,81,0.0037,4e-04,100,518.67,642.61,1588.7,1402.88,14.62,21.61,554.1,2388.06,9065.01,1.3,47.38,521.79,2388.03,8146.21,8.4288,0.03,393,2388,100,38.95,23.3209,NA,87.3757410700134
"10370",81,82,-8e-04,-5e-04,100,518.67,642.53,1587.94,1397.56,14.62,21.61,553.68,2388.03,9074.54,1.3,47.47,521.88,2388.04,8155.62,8.4011,0.03,394,2388,100,38.92,23.4213,NA,99.1728002540033
"10371",81,83,4e-04,4e-04,100,518.67,642.18,1586.38,1400.48,14.62,21.61,554.34,2388.02,9073.99,1.3,47.2,521.55,2388.03,8150.18,8.4078,0.03,392,2388,100,39.05,23.4031,NA,111.687383559994
"10372",81,84,0.0041,-5e-04,100,518.67,642.29,1588.68,1398.65,14.62,21.61,553.68,2388.09,9074.56,1.3,47.36,522.17,2388.04,8150.54,8.4089,0.03,392,2388,100,38.85,23.3473,NA,108.486847677804
"10373",81,85,-6e-04,-2e-04,100,518.67,642.34,1592.88,1406.73,14.62,21.61,553.89,2388.04,9066.6,1.3,47.35,522.11,2388,8144.75,8.3998,0.03,393,2388,100,38.73,23.4132,NA,97.3524381449111
"10374",81,86,0.001,-5e-04,100,518.67,642.99,1590.25,1401.06,14.62,21.61,554.28,2388.06,9069.96,1.3,47.37,522.15,2388.08,8155.38,8.4279,0.03,393,2388,100,38.96,23.3346,NA,98.2095428030528
"10375",81,87,-6e-04,3e-04,100,518.67,642.05,1591.68,1399.62,14.62,21.61,553.54,2388.06,9064.87,1.3,47.18,522.32,2388.03,8146.75,8.4065,0.03,393,2388,100,39.15,23.4195,NA,97.1220343505962
"10376",81,88,0.0028,1e-04,100,518.67,642.4,1580.25,1399.89,14.62,21.61,553.75,2388.09,9071.44,1.3,47.31,521.9,2388.04,8151.17,8.4022,0.03,392,2388,100,39.01,23.3993,NA,105.000852127761
"10377",81,89,-1e-04,0,100,518.67,642.5,1588.59,1400.46,14.62,21.61,554.02,2388.11,9063.01,1.3,47.42,521.94,2388.09,8151.21,8.4616,0.03,392,2388,100,38.85,23.473,NA,94.6102399899958
"10378",81,90,-0.0016,0,100,518.67,642.46,1587.76,1411.21,14.62,21.61,553.57,2388.07,9067.25,1.3,47.43,521.9,2388.01,8150.49,8.4043,0.03,391,2388,100,39.05,23.3882,NA,106.179880702215
"10379",81,91,0.0022,-4e-04,100,518.67,642.59,1583.64,1399.84,14.62,21.61,553.68,2388.05,9064.99,1.3,47.23,522.43,2388.02,8152.08,8.4003,0.03,393,2388,100,38.94,23.2662,NA,96.1264025856295
"10380",81,92,7e-04,2e-04,100,518.67,642.3,1591.51,1396.41,14.62,21.6,554.49,2388.1,9064.05,1.3,47.25,521.85,2388.07,8148.44,8.4287,0.03,391,2388,100,39,23.4377,NA,103.365737585229
"10381",81,93,-0.0013,-4e-04,100,518.67,642.14,1583.73,1401.36,14.62,21.61,554.17,2388.01,9065.88,1.3,47.27,521.68,2388.05,8150.05,8.4434,0.03,392,2388,100,39.02,23.4082,NA,104.724978474866
"10382",81,94,-0.0026,-2e-04,100,518.67,641.99,1588.11,1402.62,14.62,21.61,554.04,2388.06,9068.43,1.3,47.39,521.87,2388.06,8150.57,8.4005,0.03,391,2388,100,38.8,23.3719,NA,110.697842931203
"10383",81,95,-0.0029,-1e-04,100,518.67,642.31,1586.49,1415.72,14.62,21.61,554.19,2388.09,9073.19,1.3,47.47,521.96,2388.09,8147.4,8.3997,0.03,393,2388,100,38.96,23.2735,NA,101.757976356242
"10384",81,96,0.0021,-5e-04,100,518.67,642.43,1585.16,1400.06,14.62,21.61,554.29,2388.07,9075.72,1.3,47.36,521.82,2387.99,8154.62,8.4647,0.03,393,2388,100,39.04,23.418,NA,104.83640679302
"10385",81,97,0,0,100,518.67,642.22,1584.55,1403.95,14.62,21.61,554.19,2388.09,9068.45,1.3,47.46,521.48,2388.04,8148.69,8.406,0.03,393,2388,100,38.72,23.3016,NA,95.7731254408858
"10386",81,98,1e-04,1e-04,100,518.67,642.72,1586.94,1407.9,14.62,21.61,554.36,2388.02,9071.74,1.3,47.44,522.24,2388.05,8149.62,8.4194,0.03,393,2388,100,38.94,23.342,NA,96.0977418566686
"10387",81,99,-2e-04,3e-04,100,518.67,642.59,1587.83,1400.84,14.62,21.61,553.73,2388.03,9065.13,1.3,47.26,522.07,2388.03,8153.31,8.3873,0.03,393,2388,100,38.78,23.2581,NA,96.3956881359097
"10388",81,100,8e-04,-1e-04,100,518.67,641.95,1583.46,1406.12,14.62,21.61,553.58,2388.06,9065.1,1.3,47.4,522.05,2388.06,8147.78,8.4284,0.03,392,2388,100,38.94,23.3155,NA,97.5095754314226
"10389",81,101,-0.001,3e-04,100,518.67,642.86,1579.97,1404.2,14.62,21.61,553.82,2388.04,9067.03,1.3,47.41,521.89,2388.05,8154.13,8.4169,0.03,393,2388,100,38.92,23.306,NA,94.1640417811866
"10390",81,102,-0.0028,-3e-04,100,518.67,642.77,1590.24,1393.13,14.62,21.61,554.25,2388.07,9078.19,1.3,47.5,521.75,2388.03,8146.57,8.3989,0.03,392,2388,100,38.79,23.308,NA,113.917730137921
"10391",81,103,-0.0034,-5e-04,100,518.67,642.62,1583.61,1397.96,14.62,21.61,553.37,2388.01,9064.92,1.3,47.35,521.79,2388,8149.93,8.4371,0.03,392,2388,100,38.83,23.352,NA,106.046335048321
"10392",81,104,9e-04,4e-04,100,518.67,642.54,1586,1401.94,14.62,21.61,553.89,2388.09,9070.7,1.3,47.54,521.69,2388.06,8150.55,8.4304,0.03,393,2388,100,38.56,23.243,NA,94.4463190816546
"10393",81,105,0.001,3e-04,100,518.67,642.58,1587.05,1403.46,14.62,21.61,553.21,2388.08,9067.61,1.3,47.46,521.8,2388.06,8149.28,8.3953,0.03,392,2388,100,38.85,23.2955,NA,98.9089154545357
"10394",81,106,2e-04,1e-04,100,518.67,642.28,1588.82,1400.22,14.62,21.61,553.68,2388.02,9071.87,1.3,47.4,522.1,2388.01,8147.1,8.4637,0.03,393,2388,100,39.01,23.2793,NA,99.1927001362357
"10395",81,107,-0.0039,2e-04,100,518.67,642.33,1582.05,1392.44,14.62,21.61,554.08,2388.07,9071.65,1.3,47.38,521.42,2388.05,8148.58,8.4314,0.03,393,2388,100,38.8,23.3079,NA,105.029911026997
"10396",81,108,-0.005,-2e-04,100,518.67,642.33,1595.01,1404.33,14.62,21.61,554.47,2388.06,9062.58,1.3,47.44,521.69,2388.07,8142.96,8.4118,0.03,393,2388,100,38.69,23.3707,NA,93.718554686252
"10397",81,109,0.0032,-2e-04,100,518.67,642.56,1585.64,1400.12,14.62,21.61,553.21,2388.03,9067.9,1.3,47.45,521.37,2388.05,8149.79,8.4231,0.03,393,2388,100,38.97,23.3296,NA,94.5608611992243
"10398",81,110,-2e-04,1e-04,100,518.67,642.76,1584.21,1411.2,14.62,21.61,553.31,2388.07,9060.29,1.3,47.49,521.73,2388,8147.68,8.4289,0.03,394,2388,100,38.76,23.2509,NA,80.8928340821885
"10399",81,111,0.0019,3e-04,100,518.67,642.75,1586.12,1411.95,14.62,21.61,553.62,2388.07,9063.73,1.3,47.36,521.97,2388.1,8151.51,8.4187,0.03,394,2388,100,38.8,23.3277,NA,84.7950876889623
"10400",81,112,-0.0014,-1e-04,100,518.67,642.39,1591.87,1405.42,14.62,21.61,553.47,2388.01,9070.59,1.3,47.32,521.49,2388.05,8149.92,8.4075,0.03,392,2388,100,38.8,23.3926,NA,110.997534222008
"10401",81,113,0.001,-1e-04,100,518.67,642.36,1587.44,1405.13,14.62,21.61,553.34,2388.11,9068.38,1.3,47.42,522,2388.06,8150.94,8.4452,0.03,391,2388,100,38.92,23.3553,NA,106.87274717822
"10402",81,114,-8e-04,-5e-04,100,518.67,643.02,1582.59,1401.23,14.62,21.61,553.63,2388.05,9068.95,1.3,47.5,522.03,2388.07,8147.75,8.4404,0.03,392,2388,100,38.96,23.3095,NA,101.744292881215
"10403",81,115,0.0022,-2e-04,100,518.67,642.12,1588.53,1401.85,14.62,21.61,553.1,2388.06,9078.77,1.3,47.42,521.8,2388.11,8149.09,8.3969,0.03,393,2388,100,38.85,23.4541,NA,109.231721117782
"10404",81,116,-0.002,-2e-04,100,518.67,642.48,1592.26,1405.23,14.62,21.61,553.59,2388.05,9076.42,1.3,47.22,521.4,2388.07,8151.09,8.4337,0.03,393,2388,100,38.93,23.4098,NA,116.233878460027
"10405",81,117,-0.0037,-1e-04,100,518.67,642.79,1586.63,1402.23,14.62,21.61,553.98,2388.02,9068.69,1.3,47.34,521.43,2388.08,8154.4,8.4186,0.03,394,2388,100,38.76,23.3937,NA,98.7565781347093
"10406",81,118,-0.0011,-5e-04,100,518.67,642.25,1590.44,1411.11,14.62,21.61,553.65,2388.06,9074.15,1.3,47.39,521.85,2387.96,8148.86,8.4182,0.03,393,2388,100,38.75,23.3082,NA,107.958263081809
"10407",81,119,-1e-04,-5e-04,100,518.67,641.99,1590.23,1402.46,14.62,21.61,553.75,2388.09,9064.44,1.3,47.64,521.39,2388.14,8148.35,8.4447,0.03,394,2388,100,38.83,23.3371,NA,82.7640923431959
"10408",81,120,-0.0038,0,100,518.67,643.09,1585.75,1402.27,14.62,21.61,554.69,2388.07,9070.43,1.3,47.5,521.78,2388.03,8148.43,8.4556,0.03,392,2388,100,38.76,23.3352,NA,103.401051072106
"10409",81,121,7e-04,-4e-04,100,518.67,642.98,1581.27,1397.93,14.62,21.61,552.85,2388.01,9072.45,1.3,47.46,521.25,2388.04,8144.91,8.432,0.03,393,2388,100,39.01,23.3455,NA,103.764778737724
"10410",81,122,-0.0013,-2e-04,100,518.67,642.79,1587.02,1412.95,14.62,21.61,553.88,2388.06,9062.38,1.3,47.25,522.13,2388,8151.15,8.449,0.03,395,2388,100,38.87,23.2282,NA,84.9543791934103
"10411",81,123,-0.0013,3e-04,100,518.67,642.91,1585.6,1409.91,14.62,21.61,553.75,2388.09,9070.96,1.3,47.47,520.95,2388.03,8147.66,8.4598,0.03,393,2388,100,38.87,23.1326,NA,100.261582470515
"10412",81,124,0.0043,-1e-04,100,518.67,643.22,1588.51,1400.77,14.62,21.61,553.62,2388.02,9069.89,1.3,47.67,521.9,2388.08,8146.93,8.4238,0.03,394,2388,100,38.78,23.3888,NA,81.5750144855845
"10413",81,125,0.0025,-1e-04,100,518.67,642.79,1586.68,1406.2,14.62,21.61,553.41,2388.06,9067.32,1.3,47.37,521.72,2388.07,8154.46,8.4618,0.03,393,2388,100,38.79,23.3391,NA,96.2643277172782
"10414",81,126,-8e-04,-6e-04,100,518.67,642.49,1586.05,1411.5,14.62,21.61,554.16,2388.05,9062.11,1.3,47.67,521.6,2388.07,8145.26,8.4552,0.03,393,2388,100,38.78,23.3139,NA,83.9061178643813
"10415",81,127,4e-04,-2e-04,100,518.67,642.34,1594.38,1397.3,14.62,21.61,553.54,2388.05,9072.9,1.3,47.41,521.63,2388.03,8148.57,8.4503,0.03,392,2388,100,38.7,23.3106,NA,109.612027519745
